"\"浙A95Z9C\"",2,15,1519635539830
"\"浙A41GTQ\"",2,8,1519641677830
"\"浙ATK426\"",2,3,1519637902960
"\"浙ACJR6X\"",2,12,1519644746830
"\"浙A3KBY9\"",2,9,1519635597160
"\"浙AQNALN\"",2,1,1519641615730
"\"浙ANT99L\"",2,16,1519636474120
"\"浙AB1NKK\"",2,20,1519644654730
"\"浙ADRES6\"",2,13,1519637269960
"\"浙ALHDJD\"",2,17,1519647815830
"\"浙AHBERG\"",2,18,1519638090490
"\"浙AR7NBP\"",2,13,1519647785320
"\"浙ANEHNH\"",2,17,1519640852740
"\"浙ANA1WQ\"",2,18,1519647754510
"\"浙AGQ97T\"",2,7,1519640430520
"\"浙AJ9H9Y\"",2,11,1519641675400
"\"浙ACJR6X\"",2,5,1519641646780
"\"浙ARWWMW\"",2,11,1519644699400
"\"浙A41GTQ\"",2,3,1519644700780
"\"浙AHTSRZ\"",2,15,1519647723400
"\"浙AHS32L\"",2,5,1519635846730
"\"浙AQNALN\"",2,10,1519641984730
"\"浙APYELC\"",2,10,1519638148480
"\"浙AJCX8B\"",2,10,1519645053730
"\"浙AZ38G1\"",2,7,1519637401720
"\"浙ADHB6P\"",2,18,1519641919630
"\"浙AHS32L\"",2,7,1519636534600
"\"浙A1RN1L\"",2,2,1519644958630
"\"浙A41GTQ\"",2,16,1519639325740
"\"浙AAS5RN\"",2,19,1519648122730
"\"浙AB1NKK\"",2,15,1519640818510
"\"浙A7HLHA\"",2,20,1519648090720
"\"浙A1RN1L\"",2,11,1519640944360
"\"浙AJS1XQ\"",2,15,1519648058410
"\"浙ARWWMW\"",2,18,1519640582470
"\"浙AEC3N3\"",2,8,1519641977800
"\"浙ANA1WQ\"",2,5,1519641952180
"\"浙AL6FXX\"",2,5,1519645001800
"\"浙AR3MU6\"",2,8,1519645006180
"\"浙A14J75\"",2,8,1519648025800
"\"浙ASB5L6\"",2,17,1519636122940
"\"浙AZ38G1\"",2,5,1519642291630
"\"浙AQHKWW\"",2,4,1519638363310
"\"浙AGQ97T\"",2,7,1519645360630
"\"浙AJCX8B\"",2,19,1519637523880
"\"浙ARAFXB\"",2,7,1519642223530
"\"浙A41GTQ\"",2,7,1519636625320
"\"浙A14J75\"",2,5,1519645262530
"\"浙AMYMAE\"",2,17,1519639417360
"\"浙A6GAMY\"",2,6,1519648429630
"\"浙AJ9H9Y\"",2,13,1519640211400
"\"浙A9NW3T\"",2,7,1519648396120
"\"浙AKXENG\"",2,2,1519641035980
"\"浙AQNALN\"",2,20,1519648362310
"\"浙AR7NBP\"",2,16,1519640734420
"\"浙ANA1WQ\"",2,8,1519642280200
"\"浙AGQ97T\"",2,10,1519642257580
"\"浙ATK426\"",2,9,1519645304200
"\"浙ARS95W\"",2,14,1519645311580
"\"浙ABD1HH\"",2,5,1519648328200
"\"浙AJ9H9Y\"",2,1,1519636429840
"\"浙A972PY\"",2,19,1519642598530
"\"浙AJS1XQ\"",2,10,1519636241200
"\"浙A972PY\"",2,5,1519645667530
"\"浙ACJR6X\"",2,9,1519639713670
"\"浙A7HHP1\"",2,15,1519642527430
"\"浙ARE6BY\"",2,12,1519636716040
"\"浙AR7NBP\"",2,9,1519645566430
"\"浙A55DCG\"",2,15,1519640174020
"\"浙ADRES6\"",2,19,1519648736530
"\"浙AB1NKK\"",2,12,1519640303020
"\"浙AL1J82\"",2,2,1519648701520
"\"浙ATG8P5\"",2,4,1519639488430
"\"浙AHBERG\"",2,20,1519648666210
"\"浙AR2NYX\"",2,10,1519640916760
"\"浙AZ2ZQG\"",2,13,1519642582600
"\"浙AJS1XQ\"",2,10,1519642562980
"\"浙A14J75\"",2,16,1519645606600
"\"浙ALHDJD\"",2,20,1519645616980
"\"浙ABD27Z\"",2,6,1519648630600
"\"浙ACJR6X\"",2,14,1519635447160
"\"浙A95Z9C\"",2,1,1519642905430
"\"浙ABD1HH\"",2,6,1519638792970
"\"浙APYELC\"",2,2,1519645974430
"\"浙AHM5HW\"",2,1,1519637768200
"\"浙A7HLHA\"",2,7,1519642831330
"\"浙AL1J82\"",2,10,1519636806760
"\"浙AUPDKC\"",2,3,1519645870330
"\"浙ADBHAT\"",2,9,1519639570060
