"\"浙A95Z9C\"",2,12,1519635386380
"\"浙AAS5RN\"",2,6,1519641524380
"\"浙ACJR6X\"",2,6,1519637749510
"\"浙AJNPA7\"",2,12,1519644593380
"\"浙ACJR6X\"",2,9,1519635536680
"\"浙A3NZXE\"",2,19,1519641463780
"\"浙ABD1HH\"",2,20,1519636054360
"\"浙ALHDJD\"",2,15,1519644502780
"\"浙A3ZMU3\"",2,13,1519637209180
"\"浙ABD27Z\"",2,9,1519647662380
"\"浙A7HLHA\"",2,2,1519639997620
"\"浙AHM5HW\"",2,3,1519647632620
"\"浙AE529G\"",2,13,1519641463000
"\"浙AP7RPP\"",2,16,1519647602560
"\"浙ASB5L6\"",2,1,1519639467880
"\"浙A9NW3T\"",2,10,1519641524200
"\"浙A1XPHL\"",2,2,1519641494080
"\"浙AJNPA7\"",2,4,1519644548200
"\"浙AHAU5Z\"",2,20,1519644548080
"\"浙AHBERG\"",2,18,1519647572200
"\"浙A14J75\"",2,11,1519635693280
"\"浙ABD27Z\"",2,5,1519641831280
"\"浙A14J75\"",2,14,1519638056410
"\"浙AE529G\"",2,20,1519644900280
"\"浙ABD27Z\"",2,16,1519637340640
"\"浙ALQWWL\"",2,6,1519641767680
"\"浙ASB5L6\"",2,12,1519638440080
"\"浙APYELC\"",2,14,1519644806680
"\"浙A972PY\"",2,15,1519637230120
"\"浙AE529G\"",2,2,1519647969280
"\"浙AL6FXX\"",2,11,1519640089240
"\"浙ARS95W\"",2,19,1519647938020
"\"浙ANA1WQ\"",2,16,1519638439720
"\"浙AJE9LK\"",2,4,1519647906460
"\"浙A1RN1L\"",2,5,1519639619080
"\"浙A3KBY9\"",2,17,1519641826600
"\"浙A9NW3T\"",2,13,1519641799480
"\"浙A7HLHA\"",2,19,1519644850600
"\"浙AHM5HW\"",2,15,1519644853480
"\"浙AUPDKC\"",2,16,1519647874600
"\"浙A95Z9C\"",2,10,1519636000180
"\"浙ANA1WQ\"",2,8,1519642138180
"\"浙AQNALN\"",2,7,1519638240550
"\"浙AMYMAE\"",2,5,1519645207180
"\"浙AHTSRZ\"",2,13,1519637462800
"\"浙AQHKWW\"",2,1,1519642071580
"\"浙ACJR6X\"",2,3,1519636564840
"\"浙AKXENG\"",2,7,1519645110580
