"\"浙AZ2ZQG\"",2,9,1519647541000
"\"浙AG9X8D\"",2,19,1519637688130
"\"浙AJ9H9Y\"",2,2,1519644532000
"\"浙AR2NYX\"",2,8,1519637218480
"\"浙AG9X8D\"",2,12,1519647601000
"\"浙ATG8P5\"",2,12,1519636023970
"\"浙AYBMH3\"",2,20,1519644442000
"\"浙ALHDJD\"",2,3,1519637178790
"\"浙AYBMH3\"",2,10,1519647481000
"\"浙AJE9LK\"",2,9,1519640665060
"\"浙AUPDKC\"",2,6,1519647571540
"\"浙AD12UG\"",2,8,1519639062970
"\"浙A3KBY9\"",2,13,1519647541780
"\"浙A9NW3T\"",2,15,1519639437640
"\"浙AZ2ZQG\"",2,6,1519641463720
"\"浙ARWWMW\"",2,3,1519641373000
"\"浙A55DCG\"",2,19,1519644487720
"\"浙ALQWWL\"",2,16,1519644487000
"\"浙ALQWWL\"",2,20,1519647511720
"\"浙ASB5L6\"",2,18,1519635631900
"\"浙ATG8P5\"",2,2,1519641769900
"\"浙A1XPHL\"",2,9,1519637995030
"\"浙AL6FXX\"",2,17,1519644838900
"\"浙AL1J82\"",2,8,1519635627400
"\"浙AL1J82\"",2,18,1519641706900
"\"浙ADBHAT\"",2,10,1519636175920
"\"浙AQHKWW\"",2,13,1519644745900
"\"浙AQAGXK\"",2,7,1519639264660
"\"浙ABD27Z\"",2,16,1519647907900
"\"浙A55DCG\"",2,7,1519638120880
"\"浙ARAFXB\"",2,19,1519647876940
"\"浙ABD1HH\"",2,13,1519639184530
"\"浙A9NW3T\"",2,7,1519647845680
"\"浙AHS32L\"",2,6,1519639588840
"\"浙ALQWWL\"",2,1,1519641766120
"\"浙ALQWWL\"",2,14,1519641738400
"\"浙AQAGXK\"",2,14,1519644790120
"\"浙AQAGXK\"",2,14,1519644792400
"\"浙AHAU5Z\"",2,14,1519647814120
"\"浙AJNPA7\"",2,15,1519635938800
"\"浙ADHB6P\"",2,1,1519642076800
"\"浙A6GAMY\"",2,15,1519638209860
"\"浙AR7NBP\"",2,14,1519645145800
"\"浙AFCEJZ\"",2,12,1519639560220
"\"浙A3KBY9\"",2,6,1519642010800
"\"浙A3NZXE\"",2,17,1519638501160
"\"浙ALHDJD\"",2,8,1519645049800
"\"浙AHAU5Z\"",2,14,1519639356280
"\"浙AJ9H9Y\"",2,11,1519648214800
"\"浙AGQ97T\"",2,11,1519638212050
"\"浙A1RN1L\"",2,7,1519648182340
"\"浙AHBERG\"",2,13,1519640974900
"\"浙AR2NYX\"",2,13,1519648149580
"\"浙A972PY\"",2,3,1519639740040
"\"浙AHTSRZ\"",2,19,1519642068520
"\"浙AKXENG\"",2,15,1519642043800
"\"浙A55DCG\"",2,12,1519645092520
"\"浙AG9X8D\"",2,4,1519645097800
"\"浙A14J75\"",2,2,1519648116520
"\"浙A3KBY9\"",2,6,1519636215010
"\"浙A4GNXM\"",2,10,1519642383700
"\"浙AQ4EE5\"",2,18,1519638455380
"\"浙A3NZXE\"",2,17,1519645452700
"\"浙AJ9H9Y\"",2,15,1519637554420
"\"浙A1XPHL\"",2,3,1519642314700
"\"浙AQNALN\"",2,8,1519636655560
"\"浙AJ9H9Y\"",2,7,1519645353700
"\"浙AZ38G1\"",2,8,1519639447900
"\"浙AJCX8B\"",2,7,1519648521700
"\"浙ALQWWL\"",2,20,1519638333610
"\"浙A1RN1L\"",2,3,1519648487740
"\"浙AMYMAE\"",2,16,1519641066520
"\"浙A1XPHL\"",2,1,1519648453480
"\"浙AQN6U4\"",2,12,1519639861000
"\"浙AG9X8D\"",2,4,1519642370920
"\"浙A6GAMY\"",2,9,1519642349200
"\"浙AGQ97T\"",2,5,1519645394920
"\"浙AP7RPP\"",2,8,1519645403200
"\"浙ATG8P5\"",2,10,1519648418920
"\"浙A14J75\"",2,1,1519635386080
"\"浙AJE9LK\"",2,6,1519642690600
"\"浙A1XPHL\"",2,7,1519638670210
"\"浙ALQWWL\"",2,17,1519645759600
"\"浙A3ZMU3\"",2,13,1519635960040
"\"浙APYELC\"",2,18,1519642618600
"\"浙AL1J82\"",2,6,1519636746280
"\"浙AZ38G1\"",2,19,1519645657600
"\"浙ATG8P5\"",2,7,1519639508980
"\"浙AE529G\"",2,7,1519648828600
"\"浙AHBERG\"",2,18,1519638455170
"\"浙AJNPA7\"",2,4,1519648793140
"\"浙ATK426\"",2,3,1519639518820
"\"浙ATG8P5\"",2,20,1519648757380
"\"浙AJE9LK\"",2,10,1519640012200
"\"浙AJCX8B\"",2,18,1519642673320
"\"浙AZ2ZQG\"",2,12,1519642654600
"\"浙ABD1HH\"",2,7,1519645697320
"\"浙AP7RPP\"",2,16,1519645708600
"\"浙ARE6BY\"",2,4,1519648721320
"\"浙A3KBY9\"",2,11,1519635477700
"\"浙A55DCG\"",2,15,1519642997500
"\"浙AGQ97T\"",2,5,1519638854350
"\"浙AHBERG\"",2,16,1519646066500
"\"浙AJE9LK\"",2,18,1519637798740
"\"浙AYBMH3\"",2,10,1519642922500
"\"浙A3ZMU3\"",2,19,1519636837000
"\"浙AGQ97T\"",2,7,1519645961500
"\"浙AL1J82\"",2,15,1519640266090
"\"浙AJNPA7\"",2,19,1519649135500
"\"浙APYELC\"",2,5,1519638576730
"\"浙ARE6BY\"",2,3,1519649098540
"\"浙A3ZMU3\"",2,16,1519641219220
"\"浙A9NW3T\"",2,3,1519649061280
"\"浙A4GNXM\"",2,12,1519640163400
"\"浙AHS32L\"",2,17,1519642975720
"\"浙AAS5RN\"",2,9,1519642960000
"\"浙A1RN1L\"",2,18,1519645999720
"\"浙AL6FXX\"",2,14,1519646014000
"\"浙AZ38G1\"",2,5,1519649023720
"\"浙AP7RPP\"",2,19,1519636890190
"\"浙AL6FXX\"",2,8,1519643304400
"\"浙ATG8P5\"",2,1,1519636577140
"\"浙ASB5L6\"",2,15,1519646373400
"\"浙A7HHP1\"",2,9,1519635446560
"\"浙ADHB6P\"",2,1,1519643226400
"\"浙AEC3N3\"",2,5,1519639775050
"\"浙AQN6U4\"",2,1,1519646265400
"\"浙ALHDJD\"",2,2,1519639661680
"\"浙ANA1WQ\"",2,1,1519649442400
"\"浙ABD1HH\"",2,20,1519641156100
"\"浙ATK426\"",2,16,1519649403940
"\"浙ANEHNH\"",2,6,1519638923560
"\"浙ANEHNH\"",2,19,1519649365180
"\"浙ADHB6P\"",2,1,1519641281440
"\"浙AG9X8D\"",2,5,1519643278120
"\"浙AJS1XQ\"",2,16,1519643265400
"\"浙A95Z9C\"",2,5,1519646302120
"\"浙ABD1HH\"",2,11,1519646319400
"\"浙AHBERG\"",2,11,1519649326120
"\"浙ARE6BY\"",2,12,1519637074330
"\"浙A1RN1L\"",2,9,1519643611300
"\"浙ANEHNH\"",2,19,1519636821460
"\"浙AYBMH3\"",2,17,1519646680300
"\"浙A972PY\"",2,9,1519635568120
"\"浙AZ38G1\"",2,3,1519643530300
"\"浙ATK426\"",2,1,1519636844500
"\"浙AR7NBP\"",2,12,1519646569300
"\"浙AD12UG\"",2,8,1519637938540
"\"浙A4GNXM\"",2,5,1519649749300
"\"浙AJ9H9Y\"",2,16,1519640577880
"\"浙AB1NKK\"",2,8,1519649709340
"\"浙ANA1WQ\"",2,8,1519639014280
"\"浙ALHDJD\"",2,12,1519649669080
"\"浙A95Z9C\"",2,12,1519640465800
"\"浙ADBHAT\"",2,4,1519643580520
"\"浙AD12UG\"",2,7,1519643570800
"\"浙A7HLHA\"",2,16,1519646604520
"\"浙AQAGXK\"",2,13,1519646624800
"\"浙AFCEJZ\"",2,20,1519649628520
"\"浙AHM5HW\"",2,1,1519637258470
"\"浙AQAGXK\"",2,1,1519643918200
"\"浙A4GNXM\"",2,5,1519639191940
"\"浙A7HHP1\"",2,19,1519646987200
"\"浙AQAGXK\"",2,10,1519638104140
"\"浙ACJR6X\"",2,6,1519643834200
"\"浙A972PY\"",2,4,1519637048680
"\"浙AHS32L\"",2,15,1519646873200
"\"浙AD12UG\"",2,5,1519640480920
"\"浙ALQWWL\"",2,3,1519650056200
"\"浙AGQ97T\"",2,6,1519638880630
"\"浙ARS95W\"",2,20,1519650014740
"\"浙A1XPHL\"",2,14,1519640005060
"\"浙A1RN1L\"",2,19,1519649972980
"\"浙AP7RPP\"",2,12,1519640768200
"\"浙ACJR6X\"",2,9,1519643882920
"\"浙AQAGXK\"",2,7,1519643876200
"\"浙ANA1WQ\"",2,6,1519646906920
"\"浙A4GNXM\"",2,8,1519646930200
"\"浙A1RN1L\"",2,12,1519649930920
"\"浙AGQ97T\"",2,20,1519637442610
"\"浙A9NW3T\"",2,6,1519644225100
"\"浙ARE6BY\"",2,1,1519635415720
"\"浙ANEHNH\"",2,3,1519647294100
"\"浙AHM5HW\"",2,6,1519635841630
"\"浙ARAFXB\"",2,6,1519644138100
"\"浙ATK426\"",2,5,1519637057230
"\"浙AR3MU6\"",2,15,1519647177100
"\"浙ARAFXB\"",2,12,1519637774440
"\"浙A7HHP1\"",2,13,1519650363100
"\"浙AJ9H9Y\"",2,17,1519641370930
"\"浙A14J75\"",2,10,1519650320140
"\"浙ANT99L\"",2,18,1519639286440
"\"浙ABD27Z\"",2,7,1519650276880
"\"浙ATG8P5\"",2,1,1519641070600
"\"浙AB1NKK\"",2,9,1519644185320
"\"浙A4GNXM\"",2,8,1519644181600
"\"浙AHM5HW\"",2,8,1519647209320
"\"浙A9NW3T\"",2,3,1519647235600
"\"浙ALQWWL\"",2,14,1519650233320
