"\"浙ANT99L\"",2,8,1519635417070
"\"浙A4GNXM\"",2,14,1519641555070
"\"浙AZ38G1\"",2,19,1519637780200
"\"浙A6GAMY\"",2,16,1519644624070
"\"浙AZ2ZQG\"",2,9,1519637249020
"\"浙APYELC\"",2,15,1519641494170
"\"浙AJCX8B\"",2,2,1519638348460
"\"浙AP7RPP\"",2,8,1519644533170
"\"浙AQNALN\"",2,8,1519640051260
"\"浙AR7NBP\"",2,3,1519647693070
"\"浙ARAFXB\"",2,17,1519640695750
"\"浙A3NZXE\"",2,7,1519647663160
"\"浙AD12UG\"",2,11,1519639093360
"\"浙AQNALN\"",2,20,1519647632950
"\"浙AJCX8B\"",2,15,1519640369740
"\"浙AJCX8B\"",2,15,1519641554440
"\"浙ACJR6X\"",2,8,1519641524620
"\"浙AJCX8B\"",2,17,1519644578440
"\"浙A9NW3T\"",2,17,1519644578620
"\"浙ADBHAT\"",2,2,1519647602440
"\"浙AHTSRZ\"",2,14,1519635723970
"\"浙AZ2ZQG\"",2,5,1519641861970
"\"浙AKXENG\"",2,5,1519638087100
"\"浙A4GNXM\"",2,20,1519644930970
"\"浙AQNALN\"",2,7,1519635657640
"\"浙AQNALN\"",2,6,1519641798070
"\"浙AQ4EE5\"",2,19,1519636206310
"\"浙ADRES6\"",2,17,1519644837070
"\"浙ABD27Z\"",2,19,1519639295200
"\"浙AYBMH3\"",2,7,1519647999970
"\"浙AD12UG\"",2,13,1519640787820
"\"浙A55DCG\"",2,5,1519647968560
"\"浙AHAU5Z\"",2,16,1519639214920
"\"浙A7HHP1\"",2,2,1519647936850
"\"浙A3KBY9\"",2,14,1519640521690
"\"浙AQHKWW\"",2,15,1519641856840
"\"浙ADBHAT\"",2,17,1519641830020
"\"浙AJ9H9Y\"",2,16,1519644880840
"\"浙ANT99L\"",2,18,1519644884020
"\"浙AP7RPP\"",2,15,1519647904840
"\"浙AL6FXX\"",2,13,1519636030870
"\"浙AFCEJZ\"",2,17,1519642168870
"\"浙AL6FXX\"",2,16,1519636180120
"\"浙ATG8P5\"",2,5,1519645237870
"\"浙AHBERG\"",2,10,1519635778600
"\"浙AR2NYX\"",2,7,1519642101970
"\"浙AGQ97T\"",2,14,1519638531700
"\"浙AR2NYX\"",2,19,1519645140970
"\"浙A3KBY9\"",2,10,1519639386820
"\"浙ADBHAT\"",2,6,1519648306870
"\"浙AHS32L\"",2,19,1519638242440
"\"浙AQHKWW\"",2,15,1519648273960
"\"浙AL6FXX\"",2,2,1519639336480
"\"浙AJ9H9Y\"",2,12,1519648240750
"\"浙A9NW3T\"",2,10,1519640673640
"\"浙A9NW3T\"",2,7,1519642159240
"\"浙AHS32L\"",2,2,1519642135420
"\"浙ADBHAT\"",2,13,1519645183240
"\"浙AHM5HW\"",2,6,1519645189420
"\"浙A3KBY9\"",2,8,1519648207240
"\"浙AQAGXK\"",2,1,1519636307080
"\"浙AHBERG\"",2,4,1519642475770
"\"浙AR2NYX\"",2,3,1519638547450
"\"浙AMYMAE\"",2,5,1519645544770
"\"浙ACJR6X\"",2,18,1519635869320
"\"浙AHAU5Z\"",2,18,1519642405870
"\"浙ADBHAT\"",2,5,1519636479820
"\"浙AQ4EE5\"",2,14,1519645444870
"\"浙AYBMH3\"",2,1,1519637381320
"\"浙AHBERG\"",2,8,1519648613770
"\"浙ASB5L6\"",2,13,1519638364000
"\"浙ANT99L\"",2,13,1519648579360
"\"浙AHM5HW\"",2,19,1519638651400
"\"浙AQ4EE5\"",2,17,1519648544650
"\"浙ARS95W\"",2,10,1519640855980
"\"浙AHM5HW\"",2,20,1519642461640
