"\"浙A972PY\"",2,5,1519635601210
"\"浙AD12UG\"",2,14,1519641739210
"\"浙AG9X8D\"",2,20,1519637964340
"\"浙ALL7JH\"",2,20,1519644808210
"\"浙AMYMAE\"",2,11,1519637310100
"\"浙AJE9LK\"",2,13,1519641676510
"\"浙A55DCG\"",2,20,1519638409540
"\"浙ABD1HH\"",2,5,1519644715510
"\"浙AP7RPP\"",2,20,1519637300350
"\"浙ABD27Z\"",2,5,1519647877210
"\"浙ALQWWL\"",2,3,1519640757130
"\"浙ARE6BY\"",2,19,1519647846400
"\"浙A1RN1L\"",2,6,1519638409480
"\"浙AJS1XQ\"",2,5,1519647815290
"\"浙ARE6BY\"",2,9,1519640460910
"\"浙ABD1HH\"",2,12,1519641735880
"\"浙A7HHP1\"",2,10,1519641707860
"\"浙AUPDKC\"",2,14,1519644759880
"\"浙A3NZXE\"",2,13,1519644761860
"\"浙A7HLHA\"",2,6,1519647783880
"\"浙A4GNXM\"",2,10,1519635908110
"\"浙A95Z9C\"",2,18,1519642046110
"\"浙A95Z9C\"",2,9,1519638179170
"\"浙A3NZXE\"",2,1,1519645115110
"\"浙AJNPA7\"",2,4,1519637432260
"\"浙ADHB6P\"",2,3,1519641980410
"\"浙ANT99L\"",2,6,1519636327870
"\"浙AQNALN\"",2,5,1519645019410
"\"浙A4GNXM\"",2,7,1519637421910
"\"浙AHTSRZ\"",2,13,1519648184110
"\"浙A7HLHA\"",2,17,1519638016360
"\"浙AHS32L\"",2,4,1519648151800
"\"浙A3NZXE\"",2,4,1519639275700
"\"浙AB1NKK\"",2,17,1519648119190
"\"浙AJCX8B\"",2,20,1519640612860
"\"浙A9NW3T\"",2,7,1519642038280
"\"浙AP7RPP\"",2,14,1519642013260
"\"浙A3ZMU3\"",2,8,1519645062280
"\"浙ASB5L6\"",2,6,1519645067260
"\"浙AR3MU6\"",2,18,1519648086280
"\"浙AR7NBP\"",2,2,1519636184320
"\"浙AL1J82\"",2,12,1519642353010
"\"浙AR2NYX\"",2,9,1519638424690
"\"浙A3NZXE\"",2,18,1519645422010
"\"浙AR3MU6\"",2,19,1519635839080
"\"浙AZ2ZQG\"",2,14,1519642284310
"\"浙AL1J82\"",2,4,1519636419040
"\"浙AJS1XQ\"",2,7,1519645323310
"\"浙ABD1HH\"",2,13,1519637513080
"\"浙AHS32L\"",2,14,1519648491010
"\"浙AE529G\"",2,7,1519640910580
"\"浙AR2NYX\"",2,8,1519648457200
"\"浙ALL7JH\"",2,5,1519638590920
"\"浙AR2NYX\"",2,19,1519648423090
"\"浙AZ2ZQG\"",2,5,1519640795200
"\"浙AP7RPP\"",2,18,1519642340680
"\"浙AP7RPP\"",2,10,1519642318660
"\"浙AD12UG\"",2,16,1519645364680
"\"浙A3KBY9\"",2,8,1519645372660
"\"浙AHM5HW\"",2,15,1519648388680
"\"浙AQN6U4\"",2,11,1519636491220
"\"浙AL1J82\"",2,11,1519642659910
"\"浙ARE6BY\"",2,3,1519636271740
"\"浙AZ38G1\"",2,11,1519645728910
"\"浙AD12UG\"",2,4,1519637646040
"\"浙ASB5L6\"",2,14,1519642588210
"\"浙AYBMH3\"",2,6,1519636540600
"\"浙AJNPA7\"",2,8,1519645627210
"\"浙ARE6BY\"",2,4,1519637634640
"\"浙A14J75\"",2,15,1519648797910
"\"浙ANA1WQ\"",2,4,1519640333560
"\"浙AMYMAE\"",2,18,1519648762600
"\"浙A3NZXE\"",2,5,1519641127600
"\"浙A1RN1L\"",2,11,1519648726990
"\"浙A55DCG\"",2,1,1519640947150
"\"浙AJ9H9Y\"",2,16,1519642643080
"\"浙AR3MU6\"",2,1,1519642624060
"\"浙A972PY\"",2,16,1519645667080
"\"浙AE529G\"",2,7,1519645678060
"\"浙AL1J82\"",2,8,1519648691080
"\"浙A4GNXM\"",2,12,1519636706050
"\"浙APYELC\"",2,9,1519642966810
"\"浙A972PY\"",2,16,1519636393900
"\"浙ALHDJD\"",2,7,1519646035810
"\"浙AJS1XQ\"",2,20,1519636081000
"\"浙ABD27Z\"",2,16,1519642892110
"\"浙APYELC\"",2,15,1519636662160
"\"浙ANT99L\"",2,13,1519645931110
"\"浙AQAGXK\"",2,12,1519637725810
"\"浙AUPDKC\"",2,14,1519649104810
"\"浙AD12UG\"",2,3,1519640425180
"\"浙ANT99L\"",2,7,1519649068000
"\"浙ASB5L6\"",2,20,1519639640380
"\"浙A41GTQ\"",2,17,1519649030890
"\"浙AKXENG\"",2,17,1519641099100
"\"浙AJNPA7\"",2,4,1519642945480
"\"浙AD12UG\"",2,10,1519642929460
"\"浙AR7NBP\"",2,3,1519645969480
"\"浙AB1NKK\"",2,9,1519645983460
"\"浙ANT99L\"",2,19,1519648993480
"\"浙AUPDKC\"",2,4,1519635599860
"\"浙ADRES6\"",2,4,1519643273710
"\"浙ADHB6P\"",2,14,1519636546600
"\"浙AR7NBP\"",2,18,1519646342710
"\"浙A7HLHA\"",2,18,1519636201960
"\"浙A1RN1L\"",2,13,1519643196010
"\"浙ABD27Z\"",2,10,1519638867640
"\"浙AJCX8B\"",2,14,1519646235010
"\"浙A55DCG\"",2,13,1519637816980
"\"浙AQAGXK\"",2,13,1519649411710
"\"浙A7HHP1\"",2,3,1519638076840
"\"浙A7HLHA\"",2,12,1519649373400
"\"浙ASB5L6\"",2,18,1519641310840
"\"浙ADBHAT\"",2,12,1519649334790
"\"浙AP7RPP\"",2,6,1519641251050
"\"浙A9NW3T\"",2,1,1519643247880
"\"浙AHS32L\"",2,12,1519643234860
"\"浙AKXENG\"",2,20,1519646271880
"\"浙AYBMH3\"",2,19,1519646288860
"\"浙ADBHAT\"",2,10,1519649295880
"\"浙AR3MU6\"",2,11,1519635722020
