"\"浙A3KBY9\"",2,19,1519635355690
"\"浙A6GAMY\"",2,15,1519641493690
"\"浙ATG8P5\"",2,9,1519637718820
"\"浙A3KBY9\"",2,7,1519644562690
"\"浙AHAU5Z\"",2,10,1519639406770
"\"浙AFCEJZ\"",2,6,1519641433390
"\"浙AKXENG\"",2,1,1519638317920
"\"浙A3ZMU3\"",2,17,1519644472390
"\"浙AJ9H9Y\"",2,5,1519639203580
"\"浙AR3MU6\"",2,19,1519647631690
"\"浙AJS1XQ\"",2,14,1519637895400
"\"浙AG9X8D\"",2,9,1519647602080
"\"浙AB1NKK\"",2,17,1519638349000
"\"浙A95Z9C\"",2,2,1519647572170
"\"浙AQHKWW\"",2,2,1519640339350
"\"浙AJCX8B\"",2,3,1519641493960
"\"浙ATG8P5\"",2,16,1519641463540
"\"浙AQ4EE5\"",2,2,1519644517960
"\"浙AHS32L\"",2,11,1519644517540
"\"浙AHS32L\"",2,15,1519647541960
"\"浙AHBERG\"",2,1,1519635662590
"\"浙ANEHNH\"",2,20,1519641800590
"\"浙AQAGXK\"",2,13,1519638025720
"\"浙AJE9LK\"",2,19,1519644869590
"\"浙AFCEJZ\"",2,14,1519639498840
"\"浙ANA1WQ\"",2,3,1519641737290
"\"浙AYBMH3\"",2,10,1519636504360
"\"浙AHTSRZ\"",2,16,1519644776290
"\"浙AR7NBP\"",2,7,1519637330740
"\"浙AHM5HW\"",2,19,1519647938590
"\"浙AHM5HW\"",2,15,1519637955880
"\"浙A95Z9C\"",2,15,1519647907480
"\"浙AHM5HW\"",2,2,1519640883280
"\"浙AQNALN\"",2,2,1519647876070
"\"浙AQ4EE5\"",2,19,1519640491300
"\"浙A7HLHA\"",2,5,1519641796360
"\"浙A3KBY9\"",2,16,1519641768940
"\"浙ANEHNH\"",2,10,1519644820360
"\"浙ABD1HH\"",2,17,1519644822940
"\"浙AR3MU6\"",2,9,1519647844360
"\"浙AJCX8B\"",2,14,1519635969490
"\"浙AKXENG\"",2,9,1519642107490
"\"浙AL1J82\"",2,16,1519636149580
"\"浙ANA1WQ\"",2,18,1519645176490
"\"浙AQHKWW\"",2,11,1519635748360
"\"浙AHBERG\"",2,12,1519642041190
"\"浙AGQ97T\"",2,3,1519636358260
"\"浙AQAGXK\"",2,18,1519645080190
"\"浙AJE9LK\"",2,15,1519637452300
"\"浙APYELC\"",2,8,1519648245490
"\"浙AJ9H9Y\"",2,16,1519640849200
"\"浙ABD1HH\"",2,20,1519648212880
"\"浙AJS1XQ\"",2,12,1519639306090
"\"浙AJ9H9Y\"",2,20,1519648179970
"\"浙AHAU5Z\"",2,4,1519640643250
"\"浙A4GNXM\"",2,2,1519642098760
"\"浙AQAGXK\"",2,12,1519642074340
"\"浙A55DCG\"",2,4,1519645122760
"\"浙AJNPA7\"",2,11,1519645128340
"\"浙AJ9H9Y\"",2,5,1519648146760
"\"浙A41GTQ\"",2,14,1519636245700
"\"浙A972PY\"",2,13,1519642414390
"\"浙A1XPHL\"",2,12,1519638486070
"\"浙AAS5RN\"",2,9,1519645483390
"\"浙AZ2ZQG\"",2,7,1519639652290
"\"浙AAS5RN\"",2,19,1519642345090
"\"浙AQAGXK\"",2,18,1519636449430
"\"浙AJCX8B\"",2,19,1519645384090
"\"浙AEC3N3\"",2,3,1519637543470
"\"浙A9NW3T\"",2,18,1519648552390
"\"浙AB1NKK\"",2,7,1519640241940
"\"浙AL6FXX\"",2,7,1519648518280
"\"浙AL1J82\"",2,16,1519639427650
"\"浙A7HHP1\"",2,11,1519648483870
"\"浙AHS32L\"",2,16,1519640825590
"\"浙AR2NYX\"",2,12,1519642401160
"\"浙AZ38G1\"",2,2,1519642379740
"\"浙AHBERG\"",2,10,1519645425160
"\"浙AD12UG\"",2,9,1519645433740
"\"浙ANEHNH\"",2,5,1519648449160
"\"浙AAS5RN\"",2,15,1519636521910
"\"浙AJNPA7\"",2,9,1519642721290
"\"浙AQ4EE5\"",2,17,1519636302280
"\"浙AD12UG\"",2,17,1519645790290
"\"浙AHAU5Z\"",2,3,1519637676580
"\"浙AHBERG\"",2,20,1519642648990
"\"浙AE529G\"",2,13,1519636570990
"\"浙AHAU5Z\"",2,13,1519645687990
"\"浙AJ9H9Y\"",2,15,1519640204710
"\"浙A9NW3T\"",2,18,1519648859290
"\"浙ADBHAT\"",2,12,1519641002650
"\"浙AHM5HW\"",2,3,1519648823680
"\"浙AGQ97T\"",2,19,1519638742120
"\"浙AAS5RN\"",2,10,1519648787770
"\"浙ATG8P5\"",2,9,1519640977540
"\"浙AJCX8B\"",2,5,1519642703560
"\"浙AAS5RN\"",2,12,1519642685140
"\"浙AEC3N3\"",2,7,1519645727560
"\"浙A972PY\"",2,12,1519645739140
"\"浙AQN6U4\"",2,13,1519648751560
"\"浙AJS1XQ\"",2,17,1519636736740
"\"浙ASB5L6\"",2,7,1519643028190
"\"浙A9NW3T\"",2,4,1519638885040
"\"浙APYELC\"",2,13,1519646097190
"\"浙A6GAMY\"",2,17,1519636111240
"\"浙AZ2ZQG\"",2,16,1519642952890
"\"浙ABD27Z\"",2,13,1519636692550
"\"浙A9NW3T\"",2,5,1519645991890
"\"浙A972PY\"",2,2,1519639600600
"\"浙AHTSRZ\"",2,7,1519649166190
